user,story,comment
pepelondono,14919845,1
pepijndevos,13394900,1
perfunctory,14516538,1
perfunctory,15145226,1
perfunctory,14914447,1
perfunctory,13941923,1
perrohunter,13600427,1
personjerry,13909656,1
personjerry,14995165,1
pertymcpert,14911467,1
peterbonney,14023223,1
peterbonney,13909365,1
petercooper,13603575,1
petercooper,14394465,1
petercooper,15168394,1
petercooper,14486657,1
petercooper,13817969,1
petercooper,14447682,1
petergatsby,13717321,1
petergatsby,14047310,1
petergatsby,13717321,1
peterhadlaw,15686653,1
peterposter,13635230,1
peterrattew,15424478,1
petsagouris,15719262,1
pfarnsworth,14952787,1
pfarnsworth,13741746,1
pfarnsworth,14483409,1
pfarnsworth,14310617,1
pfarnsworth,14568468,1
pfarnsworth,14600873,1
pfarnsworth,15294171,1
pfarnsworth,14357881,1
pfarnsworth,15723772,1
pfarnsworth,15195510,1
pfarnsworth,14309194,1
pfarnsworth,15072558,1
pfarnsworth,14393991,1
pfarnsworth,14673777,1
pfarnsworth,13507993,1
pfarnsworth,15393270,1
pfarnsworth,15147660,1
pfarnsworth,13860890,1
phantomlord,15601729,1
phantomlord,15384262,1
phantomlord,14497295,1
pharrington,13747414,1
pheldagryph,14754772,1
philipeller,15148885,1
philipeller,15384262,1
philjackson,15384396,1
phoneyphone,14152688,1
pietromenna,13816627,1
pillowkusis,14947361,1
pilsetnieks,14606812,1
pixelbeat__,14542938,1
pixelbeat__,13539552,1
pixelmonkey,15601729,1
pixelmonkey,14688684,1
pixelmonkey,15148885,1
piyush_soni,14356409,1
piyush_soni,15256603,1
piyush_soni,13406119,1
piyush_soni,15169188,1
piyush_soni,14462785,1
piyush_soni,14537747,1
piyushpr134,15321015,1
planetjones,13641301,1
planetjones,15410953,1
planetjones,13679474,1
planetjones,15538666,1
planetjones,13629728,1
planetjones,13856443,1
planetmaker,14437921,1
ploddington,13453189,1
ploggingdev,13931969,1
ploggingdev,14090063,1
ploggingdev,13857086,1
ploggingdev,13520891,1
ploggingdev,13921433,1
ploggingdev,13527482,1
plushgraham,15148885,1
plushgraham,15601729,1
plushgraham,15824597,1
poisonarena,14931004,1
pow_pp_-1_v,15230871,1
prairiedock,13837850,1
prateek_mir,14009963,1
predman_mat,15148885,1
predman_mat,14688684,1
predman_mat,15384262,1
predman_mat,14688684,1
preinheimer,13696004,1
preordained,15155833,1
preordained,15747519,1
prettyweird,13541679,1
prginthebox,13994203,1
privaroonie,15200955,1
projectramo,14702676,1
projectramo,15689399,1
prophetjohn,13541679,1
propter_hoc,13541679,1
propter_hoc,15601729,1
protodaniel,15637111,1
protomikron,13326792,1
protomikron,13507993,1
psteinweber,14497295,1
purplezooey,15633785,1
purplezooey,15826445,1
purplezooey,15723772,1
purplezooey,15315129,1
pyroinferno,15031922,1
pythonistic,15142853,1
qualitytime,15324954,1
qualitytime,15800676,1
qualitytime,15584124,1
qualitytime,14835515,1
queicherius,13520891,1
quinndupont,13797042,1
quinndupont,13797042,1
quirkafleeg,14350059,1
qweqweqweqw,14892980,1
rabboRubble,14446261,1
rachekalmir,14437921,1
racheltempo,15824597,1
racheltempo,15824597,1
radicalbyte,13590123,1
radiorental,15017126,1
radiorental,14299628,1
radiorental,14355051,1
rahilsondhi,15704730,1
rahimshamsy,14806393,1
rajangdavis,13755673,1
rajangdavis,13887853,1
rajeshp1986,13382263,1
rakel_rakel,14990911,1
randiantech,13797042,1
randiantech,13810015,1
randomf1fan,14361039,1
randomf1fan,14711153,1
randomname2,13726886,1
randomname2,13785564,1
randomname2,13810015,1
randomname2,13410510,1
ravimalik20,14417758,1
raykanani99,14939255,1
rderewianko,15800676,1
readittwice,15514926,1
readittwice,13338592,1
real-hacker,14901051,1
real-hacker,15584456,1
real-hacker,14639967,1
real-hacker,14901051,1
real-hacker,14350293,1
real-hacker,14462384,1
real-hacker,14477851,1
real-hacker,15147660,1
real-hacker,15187874,1
realworlddl,14894653,1
reaperducer,15409376,1
reaperducer,15294171,1
reaperducer,14529376,1
reaperducer,15611122,1
reaperducer,14094083,1
reaperducer,15704730,1
reasonattlm,13571847,1
reasonattlm,14248827,1
reasonattlm,15685454,1
red_admiral,15265507,1
red_admiral,14966002,1
redangstrom,15148885,1
redindian75,14796381,1
redindian75,14796381,1
relouleco97,13541679,1
remitlycsrp,14238005,1
resalisbury,15601729,1
resalisbury,15824597,1
resalisbury,14688684,1
resalisbury,15148885,1
resalisbury,13301832,1
resalisbury,15384262,1
resalisbury,13541679,1
resalisbury,13650818,1
resalisbury,13541679,1
resalisbury,14238005,1
resalisbury,14023198,1
resfirestar,13746830,1
resfirestar,13489100,1
retreatguru,13364583,1
retreatguru,14417758,1
retreatguru,14011793,1
retrimaniac,14238005,1
rhuddleston,15824597,1
ricardobeat,15350137,1
ricardobeat,15276833,1
ricardobeat,15447706,1
ricardobeat,15384396,1
ricardobeat,15384396,1
ricardobeat,14330932,1
richardknop,15442636,1
richardknop,14990911,1
richardknop,14990137,1
richardknop,15867918,1
richardknop,15751344,1
richardknop,14560042,1
richardknop,14661285,1
richardknop,15759562,1
richardknop,14952787,1
richardknop,15072558,1
richardknop,14694283,1
richardknop,15168394,1
richardknop,14817557,1
richardknop,14784900,1
richardknop,15451442,1
rickbradley,15008076,1
ridewithvia,15384262,1
riemannzeta,13990391,1
rightisleft,15302707,1
rigormortiz,15417019,1
rileyberton,13301832,1
robbomacrae,13541679,1
robbomacrae,14238005,1
robbomacrae,14688684,1
robbomacrae,14023198,1
robbrown451,15696596,1
robert_foss,14002821,1
robert_foss,14560106,1
robert_foss,13932226,1
robert_foss,13590123,1
robertelder,13329525,1
robertelder,13719368,1
robin_reala,14226775,1
robin_reala,15073414,1
robin_reala,15542263,1
robinwarren,13326535,1
rocketraman,13347852,1
rocktronica,14497295,1
rogerhoward,15720923,1
rohanprabhu,13668916,1
rojobuffalo,13520891,1
rokhayakebe,14673777,1
rokhayakebe,15900551,1
romanovcode,15800676,1
romanovcode,15904265,1
romanovcode,13433927,1
romanovcode,13775667,1
romanovcode,15338382,1
romanovcode,15704376,1
romanovcode,14635013,1
romanovcode,14246249,1
romanovcode,14661285,1
romanovcode,15500220,1
romanovcode,15058351,1
romanovcode,14417758,1
romanovcode,15037960,1
romanovcode,15719262,1
romanovcode,14703661,1
romanovcode,13877156,1
romanovcode,15408800,1
rorykoehler,15686653,1
rorykoehler,14326439,1
rosiesherry,13682022,1
roybarberuk,13541679,1
roycehaynes,14039135,1
rubenfiszel,15919115,1
rwstoneback,15824597,1
ryanbrunner,14752392,1
ryanbrunner,14973506,1
ryanchan001,14688684,1
ryanglasgow,15824597,1
ryanglasgow,15384262,1
ryanwatkins,13846083,1
s_chaudhary,15686653,1
salesguy222,14568468,1
sam-mueller,13887295,1
samaysharma,13755673,1
samcrawford,15384262,1
samfisher83,13392620,1
samfisher83,15417019,1
samfisher83,14848786,1
samfisher83,14136081,1
samfisher83,14280625,1
samfisher83,14048812,1
samfisher83,14811721,1
samfisher83,15558227,1
samfisher83,15432720,1
samfisher83,15904265,1
samfisher83,13718586,1
samfisher83,13603575,1
samfisher83,14962634,1
samfriedman,15435822,1
samfriedman,15559428,1
samgranieri,14939255,1
samgranieri,13755673,1
samgranieri,14931004,1
samirillian,13837781,1
samirillian,13408797,1
samirillian,13994203,1
samirillian,13347852,1
samirillian,14393991,1
samirparikh,13909656,1
samroberton,13541679,1
samroberton,15824597,1
samuraicode,13326535,1
sandworm101,13798130,1
sandworm101,14229412,1
sandworm101,14141454,1
sandworm101,13840282,1
sandworm101,13551610,1
sandworm101,15483231,1
sandworm101,13437905,1
sandworm101,13849430,1
sandworm101,14139186,1
sandworm101,13696004,1
sara_komoot,15384262,1
sarahlodato,13541679,1
sarang23592,15230871,1
sarthakjain,13571847,1
sashagitlab,13541679,1
sashagitlab,13301832,1
sashagitlab,14023198,1
sashagitlab,14238005,1
satyajeet23,13478514,1
satyajeet23,13471543,1
save_ferris,13682022,1
savrajsingh,15148885,1
savrajsingh,15601729,1
savrajsingh,15384262,1
savrajsingh,14688684,1
sayurichick,14350293,1
sbuttgereit,15324954,1
scentedmeat,14962634,1
schindlabua,14699397,1
schlagetown,15155833,1
schuellerpa,15685180,1
sciencesama,13849430,1
sciencesama,13849430,1
scotchmi_st,13867316,1
scottishbee,15384262,1
scottmcleod,13404758,1
scriptproof,14458648,1
scriptproof,13940014,1
scriptproof,13966054,1
seancoleman,15824597,1
seanhandley,14403911,1
seanlinehan,14139186,1
seanthussey,15824597,1
sebkomianos,13817969,1
secretnewco,13541679,1
seiferteric,13382963,1
seiferteric,15243202,1
seiferteric,14463989,1
seiferteric,13909365,1
seniorghost,14238005,1
septimus111,15116379,1
septimus111,14031452,1
septimus111,13909365,1
sergiotapia,15806500,1
sergiotapia,14393991,1
sergiotapia,14139186,1
sergiotapia,14054785,1
sergiotapia,13682022,1
sergiotapia,13816627,1
sergiotapia,14463989,1
sergiotapia,13529213,1
sergiotapia,13973391,1
sergiotapia,14246249,1
sergiotapia,15085159,1
sergiotapia,13682949,1
sergiotapia,14962634,1
sergiotapia,13392620,1
sergiotapia,13747414,1
sergiotapia,14750627,1
sergiotapia,15316175,1
sergiotapia,13966390,1
sergiotapia,14796381,1
sergiotapia,14662107,1
sergiotapia,13887853,1
sergiotapia,14308189,1
seriousssam,15689399,1
sfsylvester,15400037,1
sgloutnikov,15337730,1
sgtpepper43,14949978,1
shadefinale,15451442,1
shadowfiend,15824597,1
shadowfiend,15601729,1
shanmoorthy,15384262,1
sharethisTA,13541679,1
sharethisTA,14023198,1
sharethisTA,14688684,1
sharethisTA,14238005,1
sharethisTA,15601729,1
sharethisTA,13301832,1
sharkjacobs,15342486,1
sharpshadow,14239194,1
shashwat986,15500220,1
shaunparker,15741565,1
sheepmullet,15021427,1
sheeshkebab,15253781,1
sheeshkebab,15052691,1
sheeshkebab,14505378,1
sheeshkebab,14075720,1
shivrajrath,14477851,1
shortoncash,15147660,1
shortoncash,15892066,1
shrikrishna,13660086,1
shubhamjain,15786703,1
shubhamjain,14600873,1
shubhamjain,15534034,1
shubhamjain,14629533,1
shubhamjain,15275182,1
sidchilling,13541162,1
sidchilling,14269590,1
sideproject,14161876,1
sideproject,15624677,1
sigmaprimus,13707547,1
sigmundritz,13660086,1
silversmith,15444607,1
silverthorn,15384262,1
silverthorn,13541679,1
silverthorn,15148885,1
silverthorn,15601729,1
silverthorn,13301832,1
silverthorn,14238005,1
silverthorn,15824597,1
silverthorn,14023198,1
simlevesque,14009963,1
simlevesque,14182262,1
simlevesque,14564182,1
simlevesque,14043631,1
simlevesque,13338592,1
simlevesque,15338382,1
simmons5552,13532992,1
simonjgreen,14959288,1
simonsarris,15789108,1
simonsarris,14023223,1
simonsarris,13547089,1
simonsarris,14683964,1
simplehuman,13747414,1
simplehuman,13817557,1
simplehuman,13755673,1
simplehuman,13887295,1
simplehuman,13977982,1
simplehuman,14223020,1
simplehuman,13867590,1
simplehuman,13877156,1
simplehuman,13759706,1
simplehuman,13804522,1
simplehuman,13870199,1
simplicitea,15714318,1
singularjon,14308189,1
sitepodmatt,14103091,1
sitepodmatt,15456833,1
sitepodmatt,15318440,1
sitepodmatt,14476421,1
sitepodmatt,14105489,1
sitepodmatt,14723308,1
sjeanpierre,15502142,1
sklivvz1971,15297915,1
sklivvz1971,13752887,1
skrtskrt223,14107522,1
slantaclaus,14127071,1
slantaclaus,13509509,1
slantaclaus,13509509,1
slantedview,14639908,1
sleepybrett,15704730,1
sleepybrett,14309194,1
sleepybrett,15507871,1
sleepybrett,15916121,1
slimshady94,15417019,1
sliverstorm,15853374,1
sliverstorm,15867918,1
smacktoward,14384187,1
smacktoward,13400291,1
smacktoward,13601451,1
smileysteve,15789108,1
smileysteve,15345455,1
smirksirlot,14505073,1
snotrockets,13909365,1
snovv_crash,14688684,1
snovv_crash,15148885,1
snovv_crash,14632017,1
soVeryTired,14004329,1
soVeryTired,14034426,1
sofiegraham,14238005,1
softbuilder,14360549,1
softbuilder,14966002,1
softbuilder,15133919,1
solidsalvia,14256300,1
solotronics,15776033,1
solotronics,14048812,1
solotronics,14560042,1
somuchpizza,13520891,1
sonnyhe2002,13755673,1
soulnothing,14320392,1
soylentcola,14229412,1
spacecadets,13755673,1
spacehacker,13296502,1
spaceheeder,13423629,1
spartez_dev,15384262,1
spchampion2,15669262,1
splitrocket,14483409,1
splitrocket,13942345,1
spmurrayzzz,15601729,1
sprobertson,13682949,1
squash_2017,15451442,1
ssebastianj,13650818,1
stanfordkid,13785564,1
starboy1996,15631565,1
starefossen,13650818,1
starrychloe,15368353,1
stefanatfrg,14238005,1
stefanatfrg,14688684,1
stefanatfrg,14688684,1
steindavidb,14238005,1
steindavidb,14023198,1
stelladebie,15824597,1
stephenitis,14750627,1
stereosteve,15345483,1
steve_avery,14411126,1
steveharman,14266423,1
steven_pack,13718752,1
stevenalowe,14417758,1
stheakanath,14101233,1
sthomas1618,13641301,1
sthomas1618,15752022,1
stickfigure,13719368,1
stickfigure,14403911,1
stickfigure,13399095,1
stickfigure,15651510,1
stickperson,13399095,1
stonepresto,15689399,1
strathmeyer,13301832,1
strathmeyer,13924546,1
sugarpirate,15824597,1
sugavaneshb,15800676,1
suhailpatel,14023198,1
suhailpatel,14238005,1
sunilkumarc,13920111,1
sunnykgupta,15754287,1
supercanuck,14839178,1
supercanuck,14918911,1
superdaniel,15338382,1
superdaniel,15694926,1
superflyguy,14990137,1
superpope99,15310664,1
superscalar,15601729,1
superscalar,15384262,1
superscalar,13301832,1
superscalar,13541679,1
superscalar,14238005,1
superscalar,15824597,1
superscalar,14688684,1
superscalar,14023198,1
superscalar,15148885,1
sushisource,14960597,1
svendisnigh,14674460,1
swagtricker,15704376,1
swamplander,14159085,1
sylwusia300,15601729,1
taariqlewis,15384262,1
taariqlewis,14238005,1
taariqlewis,14023198,1
taariqlewis,13301832,1
taariqlewis,14688684,1
tahoeskibum,14023223,1
taigamotors,15601729,1
taigamotors,15824597,1
tal_berzniz,14105489,1
tamersalama,14960597,1
tanderson92,15789108,1
tangerine11,14226775,1
tannhaeuser,14489964,1
tannhaeuser,13966241,1
tannhaeuser,14299628,1
tannhaeuser,15085159,1
tannhaeuser,15321850,1
tannhaeuser,13982620,1
tannhaeuser,14737322,1
tannhaeuser,14105489,1
tannhaeuser,15073414,1
tannhaeuser,14002821,1
tannhaeuser,13718752,1
tannhaeuser,13887295,1
tannhaeuser,14245354,1
tannhaeuser,13920111,1
tannhaeuser,14155393,1
taozhijiang,15423202,1
tariandbari,14923362,1
tastyfreeze,15037960,1
taylorbuley,13541679,1
taylorbuley,14711153,1
tcpipcowboy,13537052,1
technofiend,14105721,1
technofiend,15904265,1
technofiend,15160149,1
technovader,15591441,1
techolution,15148885,1
techterrier,13364583,1
tejas1mehta,15012883,1
tejavenkata,13301832,1
tek-cyb-org,15631565,1
tekklloneer,13977982,1
teknologist,13817557,1
teknologist,15845400,1
teknologist,15902054,1
temp2093745,13547089,1
tenaciousJk,14068280,1
tengbretson,14702676,1
tengbretson,15759562,1
tenstorrent,15601729,1
tenstorrent,15148885,1
tenstorrent,15601729,1
tenstorrent,15824597,1
tenstorrent,15384262,1
thafuzziest,13816627,1
thallukrish,15631565,1
thatonechad,15567356,1
thatwebdude,14386394,1
thatwebdude,14299628,1
thatwebdude,14560042,1
thaumaturgy,15789108,1
thaumaturgy,15031922,1
the_unknown,15195510,1
the_unknown,14139186,1
the_watcher,13718586,1
the_watcher,13484372,1
the_watcher,14656945,1
the_watcher,15206926,1
thebestia29,15398550,1
thebspatrol,13439828,1
thecrazyone,15502142,1
thecrazyone,14497295,1
thecrazyone,13786220,1
thecrazyone,15480334,1
thecrazyone,14807779,1
thegayngler,14702676,1
thegayngler,15230871,1
themagician,14386394,1
thenewwazoo,13399974,1
thenickdude,13941011,1
theoVanGogh,15824597,1
theocean154,14068280,1
theocean154,14068280,1
theodoric24,15601729,1
theparanoid,13520891,1
theparanoid,13647190,1
theparanoid,14578380,1
theparanoid,14229412,1
theprotocol,15867918,1
theprotocol,13658615,1
therealasdf,13650818,1
therealmarv,13364583,1
therealmarv,13541162,1
therealmarv,13389935,1
therealmarv,13641301,1
therealmarv,13537052,1
therealmarv,15820161,1
therealmarv,13459740,1
therealmarv,13649523,1
therealmarv,14458648,1
therealmarv,14152688,1
therealmarv,13450143,1
therealmarv,14170041,1
therealmarv,13471543,1
therealmarv,15651058,1
therealmarv,15401211,1
therealmarv,15800676,1
therealmarv,13584097,1
therealmarv,14578380,1
therealmarv,13576236,1
therealmarv,15642116,1
therealmarv,13810015,1
therealmarv,13459740,1
therealmarv,13439828,1
therealmarv,13435634,1
therealmarv,14308189,1
theseadroid,13330611,1
thesociable,14688684,1
thespace123,15357981,1
thesumofall,13329525,1
thewisenerd,13450143,1
theyregreat,15480334,1
theyregreat,15451060,1
thiagoharry,14966002,1
thiagoperes,15763013,1
thogenhaven,14238005,1
thowfaraway,13456246,1
thowfaraway,13489156,1
thr31238893,14776357,1
thraway2016,13804522,1
thraway2016,13775667,1
thraway2016,13810015,1
thraway2016,13810015,1
thro1111111,14384187,1
throw201707,14703661,1
throwawayGT,13382263,1
thunder-ltu,14002386,1
thunderbong,13759706,1
tigroferoce,13590123,1
tigroferoce,13603575,1
timewarrior,13816627,1
timewarrior,15867918,1
timewarrior,15867918,1
tinalumfoil,15338382,1
tmwatson100,15384262,1
tnsengimana,15763013,1
tnsengimana,15686653,1
tobinfricke,15342758,1
toddkillick,15824597,1
togasystems,15451442,1
togasystems,14664417,1
tom_mellior,15763013,1
tomaspollak,14002821,1
tombrossman,14002821,1
tombrossman,15800676,1
tomchristie,15321015,1
tomphoolery,14462384,1
tomphoolery,14529376,1
tomphoolery,14105489,1
toomuchtodo,15031922,1
toomuchtodo,13867016,1
toomuchtodo,14630650,1
toomuchtodo,13591561,1
toomuchtodo,13688595,1
torpfactory,13747414,1
torpfactory,13419444,1
tossaway322,14185891,1
tossaway322,14280625,1
tothrow2017,15534580,1
touchofevil,14386394,1
touchofevil,14338328,1
touchofevil,13786220,1
touchofevil,14446261,1
touchofevil,15789108,1
tracked24x7,14533116,1
transmit101,15148885,1
traviswingo,13309025,1
traviswingo,14962634,1
traviswingo,14195664,1
traviswingo,15230871,1
traviswingo,15694118,1
trcollinson,13870199,1
treyhuffine,15601729,1
treyhuffine,15824597,1
treyhuffine,15147660,1
triangleman,14308189,1
triangleman,14911467,1
triangleman,15089916,1
triangleman,15273228,1
triangleman,14462384,1
triangleman,14671070,1
triggermuch,15142853,1
trishmapow2,15395946,1
trishpandya,14238005,1
troncheadle,14356409,1
trustworthy,14919845,1
trustyou___,15824597,1
trylemonade,14688684,1
trynewideas,14511627,1
tsunamifury,13682022,1
tutanchamun,13774006,1
tvanantwerp,15232147,1
twistedpair,13301832,1
twistedpair,13989215,1
tylercubell,13658615,1
tylercubell,13860890,1
tylercubell,13421927,1
tylercubell,15206926,1
tylercubell,14146850,1
tylermauthe,14023198,1
uber_031917,13682022,1
uber_burner,13682022,1
ubernostrum,13406119,1
ubernostrum,14643467,1
ubuntu-user,14002821,1
ultrasaurus,13354329,1
ultraviolet,15345455,1
unexistance,15273228,1
unicornporn,13389935,1
unicornporn,14505073,1
unicornporn,14002821,1
unicornporn,15291961,1
unicornporn,15480334,1
unquietcode,15824597,1
unsignedint,15321850,1
unsignedint,14859740,1
untitledwiz,13541679,1
user5994461,14393501,1
user5994461,14356409,1
user5994461,13426896,1
user5994461,15481819,1
user5994461,14059727,1
user5994461,13747414,1
user5994461,14949978,1
user5994461,14444914,1
user5994461,15694926,1
user5994461,14911467,1
user5994461,13718752,1
user5994461,13747414,1
user5994461,14115826,1
user5994461,14476421,1
user5994461,13886885,1
user5994461,15041986,1
userbinator,15780530,1
userbinator,15381886,1
userbinator,13932226,1
userbinator,15795808,1
userbinator,15122540,1
userbinator,15623604,1
userbinator,15243202,1
userbinator,14990137,1
userbinator,13713480,1
userbinator,15005031,1
userbinator,15546536,1
userbinator,15720923,1
userbinator,15116719,1
userbinator,13960183,1
userbinator,13918465,1
userbinator,15691435,1
userbinator,13856443,1
userbinator,14297289,1
userbinator,15281364,1
userbinator,15413709,1
userbinator,14823807,1
userbinator,14998429,1
userbinator,14630183,1
userbinator,14901051,1
userbinator,15460851,1
userbinator,15669262,1
username223,15908812,1
username223,13743908,1
username223,15862278,1
username223,15916121,1
username223,13981184,1
vadimberman,15862278,1
vadimberman,15747313,1
valdezm_com,13541679,1
valladanger,14635013,1
varunramesh,14918911,1
vatotemking,13682949,1
vatotemking,15799310,1
vatotemking,15701238,1
vatotemking,13797042,1
vatotemking,15793473,1
vatotemking,13576236,1
vatotemking,13909365,1
venture_lol,14417758,1
venture_lol,14195664,1
venture_lol,14656945,1
veritas3241,14497295,1
veritas3241,15428526,1
verytrivial,13816627,1
verytrivial,13590123,1
verytrivial,14817557,1
vicentereig,15601729,1
vicentereig,15384262,1
victornomad,15332819,1
victorquinn,15384262,1
victorquinn,15824597,1
victorquinn,13541679,1
victorquinn,14023198,1
victorquinn,14688684,1
victorquinn,14238005,1
victorquinn,15601729,1
vijaybritto,15237896,1
vijaybritto,15089916,1
vijaybritto,15210022,1
viktorbenei,14238005,1
villaaston1,14238005,1
villaaston1,15384262,1
villaaston1,14023198,1
vim_wannabe,14489964,1
vinceguidry,14287235,1
vinceguidry,14245354,1
vinceguidry,13837781,1
vinceguidry,15421704,1
vinceguidry,13354329,1
vinceguidry,14511627,1
vinceguidry,14297289,1
vinceguidry,14476421,1
vinceguidry,13966054,1
vinceguidry,13419444,1
vinniejames,15601729,1
vinniejames,15316175,1
vinniejames,15413709,1
virtualwhys,15276833,1
vivaamerica,14048812,1
vivekrkumar,14688684,1
vivekrkumar,13541679,1
vladdanilov,14901051,1
vladdanilov,13887295,1
vladdanilov,15023766,1
vladsanchez,15584124,1
vladsanchez,14462384,1
vorticalbox,14152688,1
vorticalbox,13389935,1
vorticalbox,13932226,1
vyacheslavl,13375543,1
w0rd-driven,14962634,1
wahnfrieden,13301832,1
wakamoleguy,15623604,1
wakamoleguy,15275182,1
wakeupworld,14422785,1
wakkaflokka,15256603,1
wakkaflokka,15521743,1
wakkaflokka,15585769,1
wakkaflokka,14435219,1
walkingolof,14629533,1
walkingolof,14373951,1
walkingolof,15869800,1
wallstquant,14839178,1
waltwalther,15393270,1
waynecolvin,13658615,1
waynenilsen,13785564,1
waynenilsen,14836653,1
waynenilsen,13842130,1
webmonkeyuk,14401399,1
webmonkeyuk,14145388,1
wereHamster,13718752,1
wereHamster,15339983,1
whatnotests,14308189,1
whatnotests,14699397,1
whatnotests,13844389,1
whatnotests,14835515,1
whatnotests,14729400,1
whistlerbrk,14452819,1
whistlerbrk,14498724,1
whistlerbrk,14304088,1
whistlerbrk,14417758,1
whistlerbrk,13994203,1
whistlerbrk,14976028,1
white-flame,13408797,1
white-flame,15651510,1
whitehat2k9,14118290,1
whitepoplar,14639967,1
whitepoplar,13576236,1
whitepoplar,13576236,1
whitepoplar,13682949,1
whoami24601,14656945,1
whynotmaybe,13816627,1
wickedgamer,15116379,1
wickedgamer,15116379,1
wickedlogic,13713480,1
wickedlogic,14090419,1
wickedlogic,14766889,1
wickedlogic,13426896,1
willhackett,14835515,1
willhackett,14688684,1
willhackett,14090419,1
willhackett,15079619,1
wilsonfiifi,15832170,1
windoze4346,15904265,1
winter_blue,15393270,1
winter_blue,14909786,1
winterlight,15256603,1
wired_devil,13810015,1
wishinghand,15694926,1
wishinghand,14226775,1
wishinghand,14075720,1
wishinghand,15824597,1
wishinghand,15148885,1
wmblaettler,13584097,1
wmccullough,13719368,1
wmccullough,13529792,1
wmccullough,13527482,1
wohlergehen,14219384,1
woliveirajr,13837850,1
woliveirajr,13837850,1
woliveirajr,13389935,1
woliveirajr,13417037,1
woodbrandon,15384262,1
woodylondon,15168394,1
woodylondon,15168394,1
woodylondon,13641301,1
woogiewonka,15200955,1
worknhard99,13520891,1
writeslowly,15460851,1
writeslowly,14109158,1
xelathebela,13668916,1
xpaulbettsx,14087381,1
y0ghur7_xxx,14643467,1
y0ghur7_xxx,14505073,1
yeeeeeeeeee,15534034,1
yellowapple,13365430,1
yellowapple,13406119,1
yellowapple,15368104,1
yellowapple,14662107,1
yellowapple,15297915,1
yellowapple,15460851,1
yellowapple,14531578,1
yellowapple,14338212,1
yellowapple,15291961,1
yellowapple,13629728,1
yellowapple,15298833,1
yellowapple,14744068,1
yellowapple,14644539,1
yellowapple,15230871,1
yfixedpoint,13541679,1
yoloswagins,14238005,1
yoloswagins,14688684,1
yoloswagins,13541679,1
yoodenvranx,14848786,1
yoodenvranx,14246249,1
yoodenvranx,15869800,1
yoodenvranx,14909786,1
yoodenvranx,14394465,1
ytugiuyghvk,13593272,1
zacharycohn,13329525,1
zachshefska,14238005,1
zenlikethat,13537052,1
zeppelin101,15294171,1
zeropoint46,13585104,1
zschoenbart,15148885,1
zschuessler,13696004,1
zufallsheld,13989215,1
zwischenzug,13559662,1
zwischenzug,15041986,1
zwischenzug,15858197,1
zwischenzug,13816627,1
zwischenzug,13741746,1
010001001010,14238005,1
109981283091,13453189,1
19eightyfour,14108849,1
19eightyfour,14049868,1
19eightyfour,13786220,1
19eightyfour,14118290,1
19eightyfour,14063609,1
19eightyfour,14537747,1
19eightyfour,14790251,1
19eightyfour,14560106,1
19eightyfour,14039135,1
19eightyfour,14552615,1
19eightyfour,14452832,1
2T1Qka0rEiPr,15310664,1
2trill2spill,15800676,1
2trill2spill,15800676,1
35bge57dtjku,14656945,1
45h34jh53k4j,15916121,1
45h34jh53k4j,14752392,1
45h34jh53k4j,15230871,1
467568985476,13507993,1
6502nerdface,13707547,1
734786710934,15916121,1
A_Crazy_Idea,13354329,1
Aa0535626251,14711621,1
Aaronmacaron,15892066,1
AbenezerMamo,15704730,1
AbenezerMamo,13375543,1
ActsJuvenile,15657887,1
AdamTReineke,14023198,1
Al-Khwarizmi,15062225,1
Alan_Dillman,14049868,1
AlexCoventry,15368353,1
AlexCoventry,15021427,1
AlexCoventry,13682022,1
AlexCoventry,13785564,1
AlexCoventry,14381264,1
Amorymeltzer,14639908,1
Amorymeltzer,13520891,1
AncoraImparo,15772065,1
AndreViana20,15384262,1
Andredi4Real,14026984,1
AndrewDucker,14568468,1
AndrewWarner,15544378,1
AngeloAnolin,13601451,1
AngeloAnolin,14606812,1
AngeloAnolin,13994203,1
AngeloAnolin,14661285,1
AngeloAnolin,14266423,1
AngeloAnolin,14246249,1
AngeloAnolin,15147660,1
AngeloAnolin,15892066,1
AnimalMuppet,14763111,1
AnimalMuppet,15089476,1
AnimalMuppet,13867016,1
AnimalMuppet,14063609,1
AnimalMuppet,14304088,1
AnimalMuppet,15021427,1
AnimalMuppet,13593814,1
AnthonyMouse,15278883,1
AnthonyMouse,14729400,1
AquinasCoder,15275182,1
AshleysBrain,13571847,1
B1narySunset,15451060,1
B1narySunset,14962634,1
BenjaminTodd,14196731,1
BickNowstrom,13713953,1
BillFranklin,15384262,1
BitTorrentSF,15148885,1
BlytheSchuma,13774006,1
BlytheSchuma,13573702,1
BlytheSchuma,14823807,1
BlytheSchuma,13976938,1
BoomBoomRoom,14023198,1
BoorishBears,14552615,1
Breakthrough,15337730,1
Broken_Hippo,14226889,1
BuffaloBagel,13601543,1
CRUDmeariver,14674460,1
CSMastermind,14673777,1
CSMastermind,13752887,1
CameronBanga,13537052,1
CapacitorSet,13844389,1
CapacitorSet,13718752,1
CapnCrunchie,14536410,1
ChicagoBoy11,14109158,1
ChicagoBoy11,14356409,1
ChicagoBoy11,13797042,1
ChicagoBoy11,14498724,1
ChrisLeoLabs,14688684,1
ChrisjayHenn,13748302,1
CiPHPerCoder,15585769,1
CiPHPerCoder,14731181,1
